y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle
175.05,72.07,637,42660,0.3065,40.46,637,0.0,133,4.586,True
117.32,275.36,545,42660,0.3177,49.39,545,0.0,133,4.586,True
118.04,211.77,792,42660,0.2177,51.63,792,0.0,133,4.586,True
118.98,124.37,546,42660,0.2695,39.46,546,0.0,133,4.586,True
128.3,295.84,591,42660,0.3262,49.14,591,0.0,133,4.586,True
152.91,489.05,580,42660,0.3563,47.16,580,0.0,133,4.586,True
115.15,445.18,689,42660,0.2901,52.87,689,0.0,133,4.586,True
191.0,420.06,681,42660,0.3406,47.47,681,0.0,134,4.621,True
203.08,459.16,688,42660,0.3535,48.48,688,0.0,134,4.621,True
203.83,87.4,654,42660,0.2024,45.44,654,0.0,134,4.621,True
211.03,216.11,696,42660,0.288,43.91,696,0.0,134,4.621,True
218.02,81.31,669,42660,0.3128,44.17,669,0.0,134,4.621,True
230.7,53.82,674,42660,0.2174,47.47,674,0.0,134,4.621,True
245.93,425.91,704,42660,0.2907,50.01,704,0.0,134,4.621,True
239.02,240.97,685,42660,0.3217,44.67,685,0.0,134,4.621,True
265.02,448.27,667,42660,0.3191,50.51,667,0.0,134,4.621,True
268.73,251.72,687,42660,0.253,45.94,687,0.0,134,4.621,True
271.92,218.83,719,42660,0.2425,46.71,719,0.0,134,4.621,True
179.09,451.13,677,42660,0.3245,45.94,677,0.0,134,4.621,True
233.07,294.0,659,42660,0.2987,41.38,659,0.0,134,4.621,True
299.75,216.53,369,42660,0.2328,38.08,369,0.0,134,4.621,True
174.99,412.72,723,42660,0.3027,49.75,723,0.0,134,4.621,True
165.07,96.95,644,42660,0.3447,44.42,644,0.0,134,4.621,True
174.91,71.74,651,42660,0.199,44.42,651,0.0,134,4.621,True
12.31,420.68,607,42660,0.3192,51.78,607,0.0,134,4.621,True
50.11,435.18,829,42660,0.3628,64.73,829,0.0,134,4.621,True
68.13,98.68,618,42660,0.2771,47.97,618,0.0,134,4.621,True
97.81,89.06,627,42660,0.2366,43.15,627,0.0,134,4.621,True
114.98,65.92,704,42660,0.293,46.71,704,0.0,134,4.621,True
80.25,294.04,628,42660,0.3526,50.51,628,0.0,134,4.621,True
117.06,124.25,523,42660,0.3146,37.82,523,0.0,134,4.621,True
118.88,447.08,759,42660,0.2521,48.48,759,0.0,134,4.621,True
119.75,277.08,659,42660,0.2972,48.23,659,0.0,134,4.621,True
127.14,295.89,658,42660,0.3496,51.02,658,0.0,134,4.621,True
151.78,489.11,578,42660,0.3117,47.47,578,0.0,134,4.621,True
116.07,211.2,794,42660,0.2194,48.99,794,0.0,134,4.621,True
218.9,81.22,669,42660,0.2422,45.51,669,0.0,135,4.655,True
186.34,422.19,580,42660,0.2849,47.41,580,0.0,135,4.655,True
203.07,459.15,684,42660,0.3592,48.84,684,0.0,135,4.655,True
203.88,87.4,668,42660,0.2151,45.98,668,0.0,135,4.655,True
211.0,215.9,696,42660,0.2803,43.36,696,0.0,135,4.655,True
230.06,54.06,733,42660,0.2784,47.89,733,0.0,135,4.655,True
177.07,451.99,696,42660,0.3367,46.94,696,0.0,135,4.655,True
234.32,241.69,579,42660,0.2559,46.46,579,0.0,135,4.655,True
244.04,424.7,711,42660,0.28,49.79,711,0.0,135,4.655,True
264.47,448.05,597,42660,0.2806,50.51,597,0.0,135,4.655,True
268.73,251.73,685,42660,0.2503,45.98,685,0.0,135,4.655,True
270.85,219.21,693,42660,0.1958,46.46,693,0.0,135,4.655,True
298.72,216.67,239,42660,0.2421,26.21,239,0.0,135,4.655,True
170.16,412.85,632,42660,0.3372,50.51,632,0.0,135,4.655,True
232.03,293.93,669,42660,0.2866,42.89,669,0.0,135,4.655,True
166.07,96.94,699,42660,0.3136,45.03,699,0.0,135,4.655,True
12.41,419.19,626,42660,0.2965,50.03,626,0.0,135,4.655,True
49.04,434.68,830,42660,0.3436,60.52,830,0.0,135,4.655,True
67.98,98.97,679,42660,0.3602,47.17,679,0.0,135,4.655,True
79.1,294.28,689,42660,0.3387,51.22,689,0.0,135,4.655,True
95.92,89.31,632,42660,0.19,45.27,632,0.0,135,4.655,True
112.38,445.15,634,42660,0.2912,51.94,634,0.0,135,4.655,True
168.27,70.96,563,42660,0.2794,44.79,563,0.0,135,4.655,True
115.14,124.18,526,42660,0.3074,38.84,526,0.0,135,4.655,True
116.04,211.22,793,42660,0.2061,48.37,793,0.0,135,4.655,True
118.87,275.78,663,42660,0.3166,50.03,663,0.0,135,4.655,True
124.41,296.03,577,42660,0.3222,52.18,577,0.0,135,4.655,True
149.92,489.27,599,42660,0.301,44.31,599,0.0,135,4.655,True
114.85,65.68,675,42660,0.2272,46.7,675,0.0,135,4.655,True
198.49,86.99,560,42660,0.1999,46.69,560,0.0,136,4.69,True
203.09,459.14,690,42660,0.3636,50.11,690,0.0,136,4.69,True
210.03,215.67,677,42660,0.2713,41.56,677,0.0,136,4.69,True
217.76,81.33,632,42660,0.2002,46.2,632,0.0,136,4.69,True
230.04,54.07,740,42660,0.2555,47.18,740,0.0,136,4.69,True
231.93,294.01,662,42660,0.2526,42.53,662,0.0,136,4.69,True
265.01,448.29,669,42660,0.3229,50.35,669,0.0,136,4.69,True
240.16,423.06,727,42660,0.3324,51.58,727,0.0,136,4.69,True
268.79,219.16,683,42660,0.2527,46.2,683,0.0,136,4.69,True
268.73,251.72,683,42660,0.2566,46.2,683,0.0,136,4.69,True
297.75,216.63,271,42660,0.3599,27.38,271,0.0,136,4.69,True
188.0,421.17,678,42660,0.2999,45.95,678,0.0,136,4.69,True
234.11,241.94,675,42660,0.3431,46.44,675,0.0,136,4.69,True
176.1,451.84,698,42660,0.3064,46.69,698,0.0,136,4.69,True
173.82,412.71,671,42660,0.2687,47.91,671,0.0,136,4.69,True
171.84,72.04,636,42660,0.2005,41.8,636,0.0,136,4.69,True
49.86,434.06,787,42660,0.2847,62.33,787,0.0,136,4.69,True
65.99,99.22,663,42660,0.3465,45.71,663,0.0,136,4.69,True
79.88,294.8,726,42660,0.3376,54.27,726,0.0,136,4.69,True
93.96,90.13,651,42660,0.217,44.0,651,0.0,136,4.69,True
113.26,123.82,516,42660,0.2413,37.4,516,0.0,136,4.69,True
113.77,64.95,659,42660,0.214,44.73,659,0.0,136,4.69,True
12.42,418.2,623,42660,0.2801,50.84,623,0.0,136,4.69,True
115.97,446.93,786,42660,0.2508,53.29,786,0.0,136,4.69,True
117.77,275.01,678,42660,0.316,49.38,678,0.0,136,4.69,True
125.0,296.3,722,42660,0.3439,51.58,722,0.0,136,4.69,True
147.19,489.95,563,42660,0.3529,46.44,563,0.0,136,4.69,True
164.03,96.14,681,42660,0.3253,45.47,681,0.0,136,4.69,True
115.97,211.19,796,42660,0.2085,50.35,796,0.0,136,4.69,True
183.33,422.7,563,42660,0.3114,46.87,563,0.0,137,4.724,True
203.84,87.42,655,42660,0.2044,44.53,655,0.0,137,4.724,True
204.02,458.95,703,42660,0.3553,50.39,703,0.0,137,4.724,True
213.9,215.12,700,42660,0.1722,42.89,700,0.0,137,4.724,True
214.87,80.75,675,42660,0.225,43.12,675,0.0,137,4.724,True
229.03,293.2,658,42660,0.3169,45.0,658,0.0,137,4.724,True
239.91,423.05,716,42660,0.3043,50.62,716,0.0,137,4.724,True
234.03,241.97,707,42660,0.3202,47.57,707,0.0,137,4.724,True
264.46,448.06,596,42660,0.2775,51.09,596,0.0,137,4.724,True
265.99,219.11,749,42660,0.269,46.87,749,0.0,137,4.724,True
268.72,251.71,674,42660,0.2534,45.46,674,0.0,137,4.724,True
173.06,452.88,677,42660,0.3554,43.36,677,0.0,137,4.724,True
230.0,54.05,739,42660,0.268,46.87,739,0.0,137,4.724,True
172.82,412.13,657,42660,0.2823,50.39,657,0.0,137,4.724,True
296.72,216.6,301,42660,0.3615,28.36,301,0.0,137,4.724,True
163.11,95.93,666,42660,0.3194,43.36,666,0.0,137,4.724,True
12.23,417.76,608,42660,0.3589,53.43,608,0.0,137,4.724,True
46.97,434.2,822,42660,0.329,59.76,822,0.0,137,4.724,True
63.99,99.18,678,42660,0.3356,46.4,678,0.0,137,4.724,True
77.98,294.04,702,42660,0.3529,50.85,702,0.0,137,4.724,True
92.99,90.87,647,42660,0.2691,44.29,647,0.0,137,4.724,True
111.91,64.25,700,42660,0.244,46.4,700,0.0,137,4.724,True
169.79,71.95,613,42660,0.217,40.07,613,0.0,137,4.724,True
115.79,211.17,721,42660,0.2305,49.21,721,0.0,137,4.724,True
115.86,273.95,681,42660,0.3224,48.04,681,0.0,137,4.724,True
116.83,124.87,473,42660,0.323,36.09,473,0.0,137,4.724,True
123.03,296.19,719,42660,0.3701,53.9,719,0.0,137,4.724,True
146.99,490.05,590,42660,0.3564,47.11,590,0.0,137,4.724,True
113.98,446.22,771,42660,0.2861,48.28,771,0.0,137,4.724,True
185.81,421.83,658,42660,0.2808,47.09,658,0.0,138,4.759,True
203.08,459.1,698,42660,0.3644,50.23,698,0.0,138,4.759,True
203.82,87.38,663,42660,0.2241,45.52,663,0.0,138,4.759,True
212.98,80.18,668,42660,0.2497,42.38,668,0.0,138,4.759,True
213.89,215.08,701,42660,0.1835,42.83,701,0.0,138,4.759,True
228.05,293.03,679,42660,0.3429,45.97,679,0.0,138,4.759,True
238.76,422.29,700,42660,0.2545,49.34,700,0.0,138,4.759,True
233.93,242.11,675,42660,0.2811,46.87,675,0.0,138,4.759,True
262.06,219.91,749,42660,0.274,49.34,749,0.0,138,4.759,True
264.45,448.07,605,42660,0.2763,52.25,605,0.0,138,4.759,True
269.08,251.26,667,42660,0.3244,45.97,667,0.0,138,4.759,True
170.91,411.75,702,42660,0.2949,49.56,702,0.0,138,4.759,True
230.0,54.03,727,42660,0.277,45.75,727,0.0,138,4.759,True
170.16,453.77,624,42660,0.3166,47.32,624,0.0,138,4.759,True
294.91,217.03,345,42660,0.4366,29.15,345,0.0,138,4.759,True
163.34,70.08,534,42660,0.2951,42.16,534,0.0,138,4.759,True
12.28,416.84,614,42660,0.3601,53.6,614,0.0,138,4.759,True
44.96,434.63,819,42660,0.2865,57.19,819,0.0,138,4.759,True
60.48,97.17,508,42660,0.2812,44.63,508,0.0,138,4.759,True
74.15,292.96,691,42660,0.3649,56.29,691,0.0,138,4.759,True
91.93,91.05,633,42660,0.2476,43.95,633,0.0,138,4.759,True
110.01,63.98,715,42660,0.2674,46.2,715,0.0,138,4.759,True
162.93,96.14,682,42660,0.276,45.08,682,0.0,138,4.759,True
111.31,271.07,631,42660,0.3466,51.8,631,0.0,138,4.759,True
112.08,444.98,789,42660,0.3191,51.36,789,0.0,138,4.759,True
113.1,210.8,756,42660,0.2668,50.91,756,0.0,138,4.759,True
121.07,295.98,679,42660,0.3919,54.05,679,0.0,138,4.759,True
145.92,490.27,603,42660,0.332,46.87,603,0.0,138,4.759,True
111.12,124.71,515,42660,0.25,34.98,515,0.0,138,4.759,True
181.11,423.71,644,42660,0.3104,49.4,644,0.0,139,4.793,True
198.4,86.95,553,42660,0.2026,45.78,553,0.0,139,4.793,True
204.04,458.89,699,42660,0.3515,47.95,699,0.0,139,4.793,True
208.09,79.09,621,42660,0.3351,45.3,621,0.0,139,4.793,True
213.95,215.21,707,42660,0.1845,41.68,707,0.0,139,4.793,True
224.44,292.31,533,42660,0.2676,44.58,533,0.0,139,4.793,True
237.02,421.87,740,42660,0.2975,50.36,740,0.0,139,4.793,True
231.95,241.98,671,42660,0.2988,46.02,671,0.0,139,4.793,True
262.02,220.09,769,42660,0.2893,48.43,769,0.0,139,4.793,True
264.42,448.1,599,42660,0.2797,51.56,599,0.0,139,4.793,True
269.08,251.24,678,42660,0.3213,46.5,678,0.0,139,4.793,True
168.99,411.9,705,42660,0.3357,52.05,705,0.0,139,4.793,True
230.04,54.06,712,42660,0.2644,45.78,712,0.0,139,4.793,True
294.04,216.86,432,42660,0.3758,40.72,432,0.0,139,4.793,True
167.39,454.65,559,42660,0.2511,46.26,559,0.0,139,4.793,True
161.92,95.98,675,42660,0.268,42.89,675,0.0,139,4.793,True
166.95,70.45,649,42660,0.2036,40.72,649,0.0,139,4.793,True
12.17,415.82,603,42660,0.4082,51.08,603,0.0,139,4.793,True
39.29,433.37,752,42660,0.3079,61.44,752,0.0,139,4.793,True
59.23,97.32,565,42660,0.2758,42.89,565,0.0,139,4.793,True
89.99,90.99,616,42660,0.2921,41.68,616,0.0,139,4.793,True
108.96,63.93,706,42660,0.2589,47.71,706,0.0,139,4.793,True
76.82,293.88,678,42660,0.2975,53.97,678,0.0,139,4.793,True
111.34,210.82,668,42660,0.1925,49.64,668,0.0,139,4.793,True
113.04,271.91,703,42660,0.3736,48.67,703,0.0,139,4.793,True
112.88,444.98,765,42660,0.2536,49.88,765,0.0,139,4.793,True
119.13,295.73,674,42660,0.3154,48.91,674,0.0,139,4.793,True
144.92,490.36,612,42660,0.3105,48.19,612,0.0,139,4.793,True
109.05,124.41,540,42660,0.2424,35.9,540,0.0,139,4.793,True
214.8,215.12,679,42660,0.1463,42.79,679,0.0,140,4.828,True
198.41,86.88,569,42660,0.2157,47.1,569,0.0,140,4.828,True
204.02,458.9,701,42660,0.3469,48.77,701,0.0,140,4.828,True
210.93,78.82,668,42660,0.218,43.51,668,0.0,140,4.828,True
293.55,216.82,339,42660,0.2269,39.21,339,0.0,140,4.828,True
226.97,293.12,652,42660,0.2776,42.79,652,0.0,140,4.828,True
182.84,423.12,672,42660,0.2949,47.57,672,0.0,140,4.828,True
230.1,242.25,681,42660,0.2837,47.1,681,0.0,140,4.828,True
234.21,420.97,723,42660,0.3129,50.44,723,0.0,140,4.828,True
259.97,220.84,791,42660,0.2927,48.29,791,0.0,140,4.828,True
264.43,448.08,603,42660,0.2788,52.35,603,0.0,140,4.828,True
269.08,251.23,674,42660,0.3213,46.38,674,0.0,140,4.828,True
230.05,54.08,713,42660,0.2719,45.9,713,0.0,140,4.828,True
167.95,411.97,721,42660,0.3344,53.07,721,0.0,140,4.828,True
111.11,210.89,710,42660,0.2532,49.72,710,0.0,140,4.828,True
165.51,454.95,545,42660,0.2408,47.81,545,0.0,140,4.828,True
12.15,414.19,538,42660,0.4283,46.62,538,0.0,140,4.828,True
39.98,432.81,841,42660,0.3551,60.96,841,0.0,140,4.828,True
59.04,97.79,645,42660,0.3139,43.51,645,0.0,140,4.828,True
70.26,292.86,663,42660,0.325,56.9,663,0.0,140,4.828,True
87.97,91.25,619,42660,0.2843,43.51,619,0.0,140,4.828,True
107.07,124.34,530,42660,0.2389,36.58,530,0.0,140,4.828,True
165.85,70.9,622,42660,0.2055,42.79,622,0.0,140,4.828,True
109.93,269.26,682,42660,0.3714,51.16,682,0.0,140,4.828,True
110.96,444.2,799,42660,0.2685,51.88,799,0.0,140,4.828,True
118.04,295.9,664,42660,0.3605,49.96,664,0.0,140,4.828,True
143.06,490.73,605,42660,0.3123,46.86,605,0.0,140,4.828,True
157.22,94.14,591,42660,0.2947,42.79,591,0.0,140,4.828,True
107.88,64.0,691,42660,0.2519,47.57,691,0.0,140,4.828,True
203.8,87.21,635,42660,0.2212,44.72,635,0.0,141,4.862,True
204.02,458.9,703,42660,0.3483,49.04,703,0.0,141,4.862,True
209.89,78.84,672,42660,0.2451,43.96,672,0.0,141,4.862,True
210.99,215.53,690,42660,0.2151,42.94,690,0.0,141,4.862,True
