y,x,frame,t,vial,genotype,sex,day,rep
106.87,429.04,126,4.345,3,w1118,m,2,1
94.64,448.16,126,4.345,3,w1118,m,2,1
347.32,424.07,127,4.379,3,w1118,m,2,1
291.83,439.04,127,4.379,3,w1118,m,2,1
231.72,449.19,127,4.379,3,w1118,m,2,1
201.43,486.26,127,4.379,3,w1118,m,2,1
177.63,413.59,127,4.379,3,w1118,m,2,1
162.78,445.22,127,4.379,3,w1118,m,2,1
157.69,416.81,127,4.379,3,w1118,m,2,1
153.87,458.97,127,4.379,3,w1118,m,2,1
106.86,428.97,127,4.379,3,w1118,m,2,1
94.62,448.22,127,4.379,3,w1118,m,2,1
347.3,423.82,128,4.414,3,w1118,m,2,1
294.65,437.17,128,4.414,3,w1118,m,2,1
232.86,449.11,128,4.414,3,w1118,m,2,1
202.52,486.86,128,4.414,3,w1118,m,2,1
177.66,413.37,128,4.414,3,w1118,m,2,1
170.4,446.92,128,4.414,3,w1118,m,2,1
158.77,416.82,128,4.414,3,w1118,m,2,1
154.72,459.08,128,4.414,3,w1118,m,2,1
107.67,428.78,128,4.414,3,w1118,m,2,1
94.62,448.21,128,4.414,3,w1118,m,2,1
347.23,423.6,129,4.448,3,w1118,m,2,1
296.7,436.99,129,4.448,3,w1118,m,2,1
239.47,447.83,129,4.448,3,w1118,m,2,1
202.66,487.28,129,4.448,3,w1118,m,2,1
177.82,413.42,129,4.448,3,w1118,m,2,1
167.79,446.12,129,4.448,3,w1118,m,2,1
163.46,418.56,129,4.448,3,w1118,m,2,1
154.73,459.0,129,4.448,3,w1118,m,2,1
111.2,427.5,129,4.448,3,w1118,m,2,1
94.67,448.2,129,4.448,3,w1118,m,2,1
347.26,423.33,130,4.483,3,w1118,m,2,1
299.69,437.15,130,4.483,3,w1118,m,2,1
240.62,448.1,130,4.483,3,w1118,m,2,1
204.48,487.9,130,4.483,3,w1118,m,2,1
178.74,413.3,130,4.483,3,w1118,m,2,1
173.59,448.04,130,4.483,3,w1118,m,2,1
160.82,417.19,130,4.483,3,w1118,m,2,1
154.76,458.93,130,4.483,3,w1118,m,2,1
109.72,428.06,130,4.483,3,w1118,m,2,1
94.68,448.2,130,4.483,3,w1118,m,2,1
347.29,422.79,131,4.517,3,w1118,m,2,1
302.62,436.1,131,4.517,3,w1118,m,2,1
237.67,448.14,131,4.517,3,w1118,m,2,1
205.49,488.09,131,4.517,3,w1118,m,2,1
179.82,412.98,131,4.517,3,w1118,m,2,1
171.79,447.8,131,4.517,3,w1118,m,2,1
163.76,418.87,131,4.517,3,w1118,m,2,1
154.73,458.93,131,4.517,3,w1118,m,2,1
109.7,427.65,131,4.517,3,w1118,m,2,1
94.68,448.2,131,4.517,3,w1118,m,2,1
347.25,421.97,132,4.552,3,w1118,m,2,1
305.51,434.95,132,4.552,3,w1118,m,2,1
243.44,445.85,132,4.552,3,w1118,m,2,1
206.59,488.62,132,4.552,3,w1118,m,2,1
181.71,412.64,132,4.552,3,w1118,m,2,1
173.69,448.28,132,4.552,3,w1118,m,2,1
165.59,419.15,132,4.552,3,w1118,m,2,1
155.66,459.03,132,4.552,3,w1118,m,2,1
111.67,426.91,132,4.552,3,w1118,m,2,1
94.66,448.24,132,4.552,3,w1118,m,2,1
347.41,421.51,133,4.586,3,w1118,m,2,1
307.55,434.97,133,4.586,3,w1118,m,2,1
244.55,445.18,133,4.586,3,w1118,m,2,1
206.79,489.05,133,4.586,3,w1118,m,2,1
182.83,412.36,133,4.586,3,w1118,m,2,1
180.42,450.7,133,4.586,3,w1118,m,2,1
166.68,419.1,133,4.586,3,w1118,m,2,1
156.61,459.18,133,4.586,3,w1118,m,2,1
112.64,426.61,133,4.586,3,w1118,m,2,1
94.68,448.26,133,4.586,3,w1118,m,2,1
347.39,420.68,134,4.621,3,w1118,m,2,1
309.59,435.18,134,4.621,3,w1118,m,2,1
240.82,447.08,134,4.621,3,w1118,m,2,1
207.92,489.11,134,4.621,3,w1118,m,2,1
184.71,412.72,134,4.621,3,w1118,m,2,1
180.61,451.13,134,4.621,3,w1118,m,2,1
168.7,420.06,134,4.621,3,w1118,m,2,1
156.62,459.16,134,4.621,3,w1118,m,2,1
113.77,425.91,134,4.621,3,w1118,m,2,1
94.68,448.27,134,4.621,3,w1118,m,2,1
347.29,419.19,135,4.655,3,w1118,m,2,1
310.66,434.68,135,4.655,3,w1118,m,2,1
247.32,445.15,135,4.655,3,w1118,m,2,1
209.78,489.27,135,4.655,3,w1118,m,2,1
189.54,412.85,135,4.655,3,w1118,m,2,1
182.63,451.99,135,4.655,3,w1118,m,2,1
173.36,422.19,135,4.655,3,w1118,m,2,1
156.63,459.15,135,4.655,3,w1118,m,2,1
115.66,424.7,135,4.655,3,w1118,m,2,1
95.23,448.05,135,4.655,3,w1118,m,2,1
347.28,418.2,136,4.69,3,w1118,m,2,1
309.84,434.06,136,4.69,3,w1118,m,2,1
243.73,446.93,136,4.69,3,w1118,m,2,1
212.51,489.95,136,4.69,3,w1118,m,2,1
185.88,412.71,136,4.69,3,w1118,m,2,1
183.6,451.84,136,4.69,3,w1118,m,2,1
171.7,421.17,136,4.69,3,w1118,m,2,1
156.61,459.14,136,4.69,3,w1118,m,2,1
119.54,423.06,136,4.69,3,w1118,m,2,1
94.69,448.29,136,4.69,3,w1118,m,2,1
347.47,417.76,137,4.724,3,w1118,m,2,1
312.73,434.2,137,4.724,3,w1118,m,2,1
245.72,446.22,137,4.724,3,w1118,m,2,1
212.71,490.05,137,4.724,3,w1118,m,2,1
186.88,412.13,137,4.724,3,w1118,m,2,1
186.64,452.88,137,4.724,3,w1118,m,2,1
176.37,422.7,137,4.724,3,w1118,m,2,1
155.68,458.95,137,4.724,3,w1118,m,2,1
119.79,423.05,137,4.724,3,w1118,m,2,1
95.24,448.06,137,4.724,3,w1118,m,2,1
347.42,416.84,138,4.759,3,w1118,m,2,1
314.74,434.63,138,4.759,3,w1118,m,2,1
247.62,444.98,138,4.759,3,w1118,m,2,1
213.78,490.27,138,4.759,3,w1118,m,2,1
189.54,453.77,138,4.759,3,w1118,m,2,1
188.79,411.75,138,4.759,3,w1118,m,2,1
173.89,421.83,138,4.759,3,w1118,m,2,1
156.62,459.1,138,4.759,3,w1118,m,2,1
120.94,422.29,138,4.759,3,w1118,m,2,1
95.25,448.07,138,4.759,3,w1118,m,2,1
347.53,415.82,139,4.793,3,w1118,m,2,1
320.41,433.37,139,4.793,3,w1118,m,2,1
246.82,444.98,139,4.793,3,w1118,m,2,1
214.78,490.36,139,4.793,3,w1118,m,2,1
192.31,454.65,139,4.793,3,w1118,m,2,1
190.71,411.9,139,4.793,3,w1118,m,2,1
178.59,423.71,139,4.793,3,w1118,m,2,1
155.66,458.89,139,4.793,3,w1118,m,2,1
122.68,421.87,139,4.793,3,w1118,m,2,1
95.28,448.1,139,4.793,3,w1118,m,2,1
347.55,414.19,140,4.828,3,w1118,m,2,1
319.72,432.81,140,4.828,3,w1118,m,2,1
248.74,444.2,140,4.828,3,w1118,m,2,1
216.64,490.73,140,4.828,3,w1118,m,2,1
194.19,454.95,140,4.828,3,w1118,m,2,1
191.75,411.97,140,4.828,3,w1118,m,2,1
176.86,423.12,140,4.828,3,w1118,m,2,1
155.68,458.9,140,4.828,3,w1118,m,2,1
125.49,420.97,140,4.828,3,w1118,m,2,1
95.27,448.08,140,4.828,3,w1118,m,2,1
347.85,413.3,141,4.862,3,w1118,m,2,1
325.28,433.04,141,4.862,3,w1118,m,2,1
254.6,443.04,141,4.862,3,w1118,m,2,1
217.62,490.8,141,4.862,3,w1118,m,2,1
194.61,455.24,141,4.862,3,w1118,m,2,1
192.73,411.86,141,4.862,3,w1118,m,2,1
182.28,424.78,141,4.862,3,w1118,m,2,1
155.68,458.9,141,4.862,3,w1118,m,2,1
125.72,420.86,141,4.862,3,w1118,m,2,1
95.29,448.1,141,4.862,3,w1118,m,2,1
347.93,412.4,142,4.897,3,w1118,m,2,1
327.15,433.26,142,4.897,3,w1118,m,2,1
251.83,444.24,142,4.897,3,w1118,m,2,1
218.53,490.92,142,4.897,3,w1118,m,2,1
197.23,456.16,142,4.897,3,w1118,m,2,1
193.81,411.31,142,4.897,3,w1118,m,2,1
180.66,424.08,142,4.897,3,w1118,m,2,1
155.68,458.91,142,4.897,3,w1118,m,2,1
127.79,419.82,142,4.897,3,w1118,m,2,1
95.31,448.1,142,4.897,3,w1118,m,2,1
348.09,411.52,143,4.931,3,w1118,m,2,1
328.54,433.04,143,4.931,3,w1118,m,2,1
252.82,443.81,143,4.931,3,w1118,m,2,1
218.66,490.99,143,4.931,3,w1118,m,2,1
199.35,456.54,143,4.931,3,w1118,m,2,1
197.64,410.99,143,4.931,3,w1118,m,2,1
180.87,424.16,143,4.931,3,w1118,m,2,1
155.69,458.91,143,4.931,3,w1118,m,2,1
129.83,419.14,143,4.931,3,w1118,m,2,1
95.31,448.11,143,4.931,3,w1118,m,2,1
348.3,411.17,144,4.966,3,w1118,m,2,1
329.6,432.63,144,4.966,3,w1118,m,2,1
253.82,442.86,144,4.966,3,w1118,m,2,1
218.68,490.82,144,4.966,3,w1118,m,2,1
201.37,456.54,144,4.966,3,w1118,m,2,1
198.64,410.89,144,4.966,3,w1118,m,2,1
182.82,424.8,144,4.966,3,w1118,m,2,1
155.67,458.88,144,4.966,3,w1118,m,2,1
134.15,417.3,144,4.966,3,w1118,m,2,1
95.31,448.13,144,4.966,3,w1118,m,2,1
